Column1,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
FDN22,18.85,Regular,0.14,Snack Foods,251.77,OUT017,2007,Medium,Tier 2,Supermarket Type1,3020.07,18
FDQ37,20.75,Low Fat,0.09,Breakfast,192.05,OUT035,2004,Small,Tier 2,Supermarket Type1,4649.95,21
FDM02,12.5,Regular,0.07,Canned,85.62,OUT035,2004,Small,Tier 2,Supermarket Type1,610.54,21
FDW38,5.325,Regular,0.14,Dairy,53.73,OUT046,1997,Small,Tier 1,Supermarket Type1,862.88,28
FDP34,12.857645184135976,Low Fat,0.24,Snack Foods,156.46,OUT019,1985,Small,Tier 1,Grocery Store,312.93,40
FDY55,16.75,Low Fat,0.0,Fruits and Vegetables,255.4,OUT046,1997,Small,Tier 1,Supermarket Type1,4625.98,28
FDL34,16.0,Low Fat,0.04,Snack Foods,141.25,OUT013,1987,High,Tier 3,Supermarket Type1,3387.59,38
FDA09,13.35,Regular,0.15,Snack Foods,179.77,OUT018,2009,Medium,Tier 3,Supermarket Type2,5932.28,16
FDM51,11.8,Regular,0.03,Meat,99.87,OUT017,2007,Medium,Tier 2,Supermarket Type1,1018.67,18
FDI34,10.65,Regular,0.09,Snack Foods,231.47,OUT018,2009,Medium,Tier 3,Supermarket Type2,3225.14,16
NCD31,12.1,Low Fat,0.02,Household,165.85,OUT017,2007,Medium,Tier 2,Supermarket Type1,3124.6,18
FDW33,9.395,Low Fat,0.1,Snack Foods,105.83,OUT035,2004,Small,Tier 2,Supermarket Type1,1704.45,21
NCP05,19.6,Low Fat,0.03,Health and Hygiene,152.0,OUT035,2004,Small,Tier 2,Supermarket Type1,2884.25,21
FDL56,14.1,Low Fat,0.13,Fruits and Vegetables,86.92,OUT013,1987,High,Tier 3,Supermarket Type1,1133.86,38
FDN01,12.857645184135976,Low Fat,0.07,Breakfast,177.94,OUT027,1985,Medium,Tier 3,Supermarket Type3,6881.04,40
FDA25,16.5,Regular,0.07,Canned,104.8,OUT045,2002,Medium,Tier 2,Supermarket Type1,1238.39,23
FDF08,14.3,Regular,0.11,Fruits and Vegetables,88.29,OUT010,1998,Medium,Tier 3,Grocery Store,175.77,27
FDH08,7.51,Low Fat,0.02,Fruits and Vegetables,227.9,OUT035,2004,Small,Tier 2,Supermarket Type1,459.4,21
DRH03,17.25,Low Fat,0.04,Dairy,93.41,OUT049,1999,Medium,Tier 1,Supermarket Type1,932.12,26
FDQ31,5.785,Regular,0.05,Fruits and Vegetables,87.09,OUT018,2009,Medium,Tier 3,Supermarket Type2,1406.17,16
FDO10,13.65,Regular,0.01,Snack Foods,55.56,OUT017,2007,Medium,Tier 2,Supermarket Type1,916.14,18
FDT39,6.26,Regular,0.01,Meat,149.84,OUT049,1999,Medium,Tier 1,Supermarket Type1,1964.78,26
FDM22,12.857645184135976,Regular,0.04,Snack Foods,53.46,OUT027,1985,Medium,Tier 3,Supermarket Type3,1597.92,40
FDR21,19.7,Low Fat,0.11,Snack Foods,174.94,OUT010,1998,Medium,Tier 3,Grocery Store,882.18,27
FDQ01,19.7,Regular,0.16,Canned,255.2,OUT017,2007,Medium,Tier 2,Supermarket Type1,3570.02,18
FDZ03,13.65,Regular,0.08,Dairy,186.72,OUT049,1999,Medium,Tier 1,Supermarket Type1,4474.18,26
NCK05,20.1,Low Fat,0.08,Health and Hygiene,63.05,OUT018,2009,Medium,Tier 3,Supermarket Type2,980.06,16
FDW55,12.6,Regular,0.02,Fruits and Vegetables,250.91,OUT013,1987,High,Tier 3,Supermarket Type1,4731.17,38
FDF47,20.85,Low Fat,0.1,Starchy Foods,222.87,OUT049,1999,Medium,Tier 1,Supermarket Type1,3589.99,26
DRO59,12.857645184135976,Low Fat,0.09,Hard Drinks,77.9,OUT019,1985,Small,Tier 1,Grocery Store,75.9,40
NCM55,15.6,Low Fat,0.07,Others,185.89,OUT046,1997,Small,Tier 1,Supermarket Type1,3516.76,28
FDY31,5.98,Low Fat,0.04,Fruits and Vegetables,146.84,OUT017,2007,Medium,Tier 2,Supermarket Type1,1765.7,18
FDJ57,12.857645184135976,Regular,0.0,Seafood,184.36,OUT019,1985,Small,Tier 1,Grocery Store,185.76,40
FDV51,16.35,Low Fat,0.03,Meat,165.48,OUT018,2009,Medium,Tier 3,Supermarket Type2,1492.06,16
DRG36,14.15,Low Fat,0.1,Soft Drinks,170.51,OUT046,1997,Small,Tier 1,Supermarket Type1,2395.55,28
DRF13,12.1,Low Fat,0.0,Soft Drinks,145.14,OUT013,1987,High,Tier 3,Supermarket Type1,3338.32,38
NCJ54,9.895,Low Fat,0.06,Household,233.06,OUT045,2002,Medium,Tier 2,Supermarket Type1,6041.47,23
NCP42,8.51,Low Fat,0.02,Household,195.65,OUT049,1999,Medium,Tier 1,Supermarket Type1,4262.45,26
NCF30,17.0,Low Fat,0.13,Household,126.74,OUT035,2004,Small,Tier 2,Supermarket Type1,1258.36,21
FDY44,12.857645184135976,Regular,0.02,Fruits and Vegetables,194.71,OUT027,1985,Medium,Tier 3,Supermarket Type3,5892.33,40
FDX09,9.0,Low Fat,0.07,Snack Foods,175.44,OUT049,1999,Medium,Tier 1,Supermarket Type1,3175.87,26
NCU30,5.11,Low Fat,0.04,Household,163.22,OUT017,2007,Medium,Tier 2,Supermarket Type1,2773.06,18
FDU49,19.5,Regular,0.03,Canned,85.55,OUT049,1999,Medium,Tier 1,Supermarket Type1,1211.76,26
FDC48,9.195,Low Fat,0.02,Baking Goods,84.16,OUT017,2007,Medium,Tier 2,Supermarket Type1,1238.39,18
FDJ21,16.7,Regular,0.04,Snack Foods,147.51,OUT013,1987,High,Tier 3,Supermarket Type1,5540.79,38
NCX41,19.0,Low Fat,0.02,Health and Hygiene,210.82,OUT049,1999,Medium,Tier 1,Supermarket Type1,2540.69,26
FDT36,12.3,Low Fat,0.11,Baking Goods,35.09,OUT046,1997,Small,Tier 1,Supermarket Type1,458.74,28
FDK28,12.857645184135976,Low Fat,0.07,Frozen Foods,256.16,OUT027,1985,Medium,Tier 3,Supermarket Type3,3349.64,40
DRI49,14.15,Low Fat,0.18,Soft Drinks,82.03,OUT035,2004,Small,Tier 2,Supermarket Type1,1624.55,21
NCM54,12.857645184135976,Low Fat,0.09,Household,128.97,OUT019,1985,Small,Tier 1,Grocery Store,254.34,40
FDD48,10.395,Low Fat,0.03,Baking Goods,116.32,OUT018,2009,Medium,Tier 3,Supermarket Type2,1259.69,16
NCF30,17.0,Low Fat,0.21,Household,125.14,OUT010,1998,Medium,Tier 3,Grocery Store,251.67,27
FDX03,15.85,Regular,0.06,Meat,47.17,OUT049,1999,Medium,Tier 1,Supermarket Type1,996.04,26
FDZ33,10.195,Low Fat,0.11,Snack Foods,149.81,OUT013,1987,High,Tier 3,Supermarket Type1,2217.11,38
FDB39,12.857645184135976,Low Fat,0.07,Dairy,57.43,OUT019,1985,Small,Tier 1,Grocery Store,111.85,40
DRM11,6.57,Low Fat,0.07,Hard Drinks,261.43,OUT018,2009,Medium,Tier 3,Supermarket Type2,4165.24,16
DRE48,8.43,Low Fat,0.0,Soft Drinks,195.38,OUT017,2007,Medium,Tier 2,Supermarket Type1,1576.61,18
NCL31,7.39,Low Fat,0.12,Others,142.25,OUT045,2002,Medium,Tier 2,Supermarket Type1,2433.5,23
FDB11,16.0,Low Fat,0.06,Starchy Foods,224.14,OUT017,2007,Medium,Tier 2,Supermarket Type1,4725.85,18
FDX14,13.1,Low Fat,0.08,Dairy,76.04,OUT049,1999,Medium,Tier 1,Supermarket Type1,601.88,26
NCM29,12.857645184135976,Low Fat,0.02,Health and Hygiene,129.96,OUT027,1985,Medium,Tier 3,Supermarket Type3,3410.23,40
FDH47,13.5,Regular,0.13,Starchy Foods,95.21,OUT045,2002,Medium,Tier 2,Supermarket Type1,583.24,23
FDG09,20.6,Regular,0.05,Fruits and Vegetables,185.86,OUT013,1987,High,Tier 3,Supermarket Type1,1689.8,38
FDP25,15.2,Low Fat,0.02,Canned,216.98,OUT049,1999,Medium,Tier 1,Supermarket Type1,4804.41,26
FDY27,12.857645184135976,Low Fat,0.03,Dairy,179.13,OUT027,1985,Medium,Tier 3,Supermarket Type3,1605.91,40
DRM59,5.88,Low Fat,0.0,Hard Drinks,154.2,OUT017,2007,Medium,Tier 2,Supermarket Type1,3537.4,18
DRI03,6.03,Low Fat,0.02,Dairy,178.1,OUT018,2009,Medium,Tier 3,Supermarket Type2,1416.82,16
FDY03,12.857645184135976,Regular,0.13,Meat,112.62,OUT019,1985,Small,Tier 1,Grocery Store,675.12,40
NCV17,18.85,Low Fat,0.02,Health and Hygiene,130.26,OUT049,1999,Medium,Tier 1,Supermarket Type1,3016.74,26
NCJ17,7.68,Low Fat,0.15,Health and Hygiene,85.52,OUT013,1987,High,Tier 3,Supermarket Type1,1278.34,38
NCP54,15.35,Low Fat,0.04,Household,124.67,OUT017,2007,Medium,Tier 2,Supermarket Type1,2093.94,18
FDZ15,13.1,Low Fat,0.02,Dairy,119.28,OUT049,1999,Medium,Tier 1,Supermarket Type1,3098.63,26
NCR05,10.1,Low Fat,0.05,Health and Hygiene,198.61,OUT018,2009,Medium,Tier 3,Supermarket Type2,2182.49,16
FDX03,12.857645184135976,Regular,0.11,Meat,44.77,OUT019,1985,Small,Tier 1,Grocery Store,135.82,40
FDQ12,12.65,Low Fat,0.04,Baking Goods,231.4,OUT045,2002,Medium,Tier 2,Supermarket Type1,2526.71,23
FDC21,14.6,Regular,0.04,Fruits and Vegetables,109.83,OUT013,1987,High,Tier 3,Supermarket Type1,1627.88,38
FDQ40,11.1,Regular,0.04,Frozen Foods,176.07,OUT018,2009,Medium,Tier 3,Supermarket Type2,1581.94,16
FDI07,12.857645184135976,Regular,0.03,Meat,197.24,OUT027,1985,Medium,Tier 3,Supermarket Type3,3163.88,40
FDQ25,8.63,Regular,0.03,Canned,172.54,OUT049,1999,Medium,Tier 1,Supermarket Type1,2241.75,26
NCK18,9.6,Low Fat,0.0,Household,163.92,OUT035,2004,Small,Tier 2,Supermarket Type1,4293.08,21
DRI25,19.6,Low Fat,0.06,Soft Drinks,55.66,OUT010,1998,Medium,Tier 3,Grocery Store,165.78,27
DRA24,19.35,Regular,0.04,Soft Drinks,165.09,OUT049,1999,Medium,Tier 1,Supermarket Type1,982.72,26
FDA32,14.0,Low Fat,0.03,Fruits and Vegetables,214.72,OUT045,2002,Medium,Tier 2,Supermarket Type1,3020.07,23
FDE59,12.15,Low Fat,0.06,Starchy Foods,34.35,OUT018,2009,Medium,Tier 3,Supermarket Type2,251.67,16
FDY59,8.195,Low Fat,0.03,Baking Goods,93.85,OUT046,1997,Small,Tier 1,Supermarket Type1,647.82,28
FDQ20,8.325,Low Fat,0.03,Fruits and Vegetables,41.61,OUT045,2002,Medium,Tier 2,Supermarket Type1,284.3,23
FDB21,7.475,Low Fat,0.15,Fruits and Vegetables,241.69,OUT018,2009,Medium,Tier 3,Supermarket Type2,6042.14,16
FDB41,12.857645184135976,Regular,0.17,Frozen Foods,45.27,OUT019,1985,Small,Tier 1,Grocery Store,47.27,40
DRG11,6.385,Low Fat,0.08,Hard Drinks,109.86,OUT013,1987,High,Tier 3,Supermarket Type1,3235.79,38
FDV10,12.857645184135976,Regular,0.12,Snack Foods,41.01,OUT019,1985,Small,Tier 1,Grocery Store,42.61,40
FDI41,18.5,Regular,0.06,Frozen Foods,148.34,OUT013,1987,High,Tier 3,Supermarket Type1,1765.7,38
FDN10,11.5,Low Fat,0.05,Snack Foods,118.91,OUT017,2007,Medium,Tier 2,Supermarket Type1,1540.66,18
NCM17,7.93,Low Fat,0.07,Health and Hygiene,45.91,OUT018,2009,Medium,Tier 3,Supermarket Type2,1070.61,16
DRG37,12.857645184135976,Low Fat,0.03,Soft Drinks,154.4,OUT019,1985,Small,Tier 1,Grocery Store,311.59,40
FDA21,13.65,Low Fat,0.04,Snack Foods,183.79,OUT045,2002,Medium,Tier 2,Supermarket Type1,2591.29,23
FDM27,12.35,Regular,0.16,Meat,157.99,OUT013,1987,High,Tier 3,Supermarket Type1,3313.69,38
FDA32,14.0,Low Fat,0.03,Fruits and Vegetables,216.02,OUT049,1999,Medium,Tier 1,Supermarket Type1,2588.63,26
NCZ53,9.6,Low Fat,0.02,Health and Hygiene,189.22,OUT049,1999,Medium,Tier 1,Supermarket Type1,3956.85,26
FDW40,14.0,Regular,0.11,Frozen Foods,143.28,OUT035,2004,Small,Tier 2,Supermarket Type1,3277.07,21
FDS52,8.89,Low Fat,0.01,Frozen Foods,100.5,OUT035,2004,Small,Tier 2,Supermarket Type1,1315.62,21
FDM58,16.85,Regular,0.13,Snack Foods,109.85,OUT010,1998,Medium,Tier 3,Grocery Store,223.71,27
NCE54,12.857645184135976,Low Fat,0.05,Household,75.54,OUT019,1985,Small,Tier 1,Grocery Store,150.47,40
FDS11,7.05,Regular,0.06,Breads,225.31,OUT035,2004,Small,Tier 2,Supermarket Type1,5816.43,21
FDL20,17.1,Low Fat,0.13,Fruits and Vegetables,111.69,OUT049,1999,Medium,Tier 1,Supermarket Type1,1556.64,26
FDX13,12.857645184135976,Low Fat,0.05,Canned,249.11,OUT027,1985,Medium,Tier 3,Supermarket Type3,8217.3,40
FDR21,19.7,Low Fat,0.07,Snack Foods,174.44,OUT013,1987,High,Tier 3,Supermarket Type1,1587.93,38
FDV28,16.1,Regular,0.16,Frozen Foods,33.66,OUT018,2009,Medium,Tier 3,Supermarket Type2,203.73,16
FDZ51,11.3,Regular,0.05,Meat,96.91,OUT017,2007,Medium,Tier 2,Supermarket Type1,952.09,18
FDD46,6.035,Low Fat,0.14,Snack Foods,153.2,OUT045,2002,Medium,Tier 2,Supermarket Type1,1538.0,23
FDE23,17.6,Regular,0.05,Starchy Foods,46.71,OUT018,2009,Medium,Tier 3,Supermarket Type2,699.09,16
NCF55,6.675,Low Fat,0.02,Household,34.99,OUT045,2002,Medium,Tier 2,Supermarket Type1,247.01,23
FDU12,15.5,Regular,0.08,Baking Goods,262.96,OUT013,1987,High,Tier 3,Supermarket Type1,1845.6,38
FDZ22,9.395,Low Fat,0.05,Snack Foods,85.02,OUT049,1999,Medium,Tier 1,Supermarket Type1,2080.62,26
FDI44,16.1,Low Fat,0.1,Fruits and Vegetables,78.43,OUT013,1987,High,Tier 3,Supermarket Type1,1158.49,38
FDH50,15.0,Regular,0.16,Canned,185.93,OUT017,2007,Medium,Tier 2,Supermarket Type1,4610.66,18
FDE57,9.6,Low Fat,0.04,Fruits and Vegetables,142.92,OUT049,1999,Medium,Tier 1,Supermarket Type1,3261.75,26
DRJ51,14.1,Low Fat,0.09,Dairy,228.57,OUT013,1987,High,Tier 3,Supermarket Type1,1151.83,38
FDX52,11.5,Regular,0.04,Frozen Foods,192.68,OUT045,2002,Medium,Tier 2,Supermarket Type1,3861.64,23
DRN47,12.1,Low Fat,0.02,Hard Drinks,178.37,OUT017,2007,Medium,Tier 2,Supermarket Type1,4314.38,18
FDT21,7.42,Low Fat,0.02,Snack Foods,249.01,OUT049,1999,Medium,Tier 1,Supermarket Type1,2988.11,26
FDY21,15.1,Low Fat,0.17,Snack Foods,196.51,OUT045,2002,Medium,Tier 2,Supermarket Type1,4713.86,23
FDG21,12.857645184135976,Regular,0.26,Seafood,151.0,OUT019,1985,Small,Tier 1,Grocery Store,149.8,40
FDS58,9.285,Regular,0.02,Snack Foods,161.16,OUT035,2004,Small,Tier 2,Supermarket Type1,4011.44,21
FDA26,7.855,Regular,0.0,Dairy,220.15,OUT018,2009,Medium,Tier 3,Supermarket Type2,4600.01,16
FDY16,12.857645184135976,Regular,0.09,Frozen Foods,182.53,OUT027,1985,Medium,Tier 3,Supermarket Type3,6454.93,40
FDF20,12.85,Low Fat,0.03,Fruits and Vegetables,196.68,OUT046,1997,Small,Tier 1,Supermarket Type1,2759.08,28
FDI15,13.8,Low Fat,0.14,Dairy,263.79,OUT013,1987,High,Tier 3,Supermarket Type1,5564.76,38
FDC47,15.0,Low Fat,0.2,Snack Foods,226.57,OUT010,1998,Medium,Tier 3,Grocery Store,913.48,27
FDL08,10.8,Low Fat,0.05,Fruits and Vegetables,246.81,OUT035,2004,Small,Tier 2,Supermarket Type1,2450.14,21
FDF08,14.3,Regular,0.07,Fruits and Vegetables,88.49,OUT013,1987,High,Tier 3,Supermarket Type1,1406.17,38
FDN03,9.8,Regular,0.02,Meat,250.14,OUT035,2004,Small,Tier 2,Supermarket Type1,4005.45,21
FDG34,11.5,Regular,0.04,Snack Foods,106.63,OUT017,2007,Medium,Tier 2,Supermarket Type1,325.58,18
FDA56,9.21,Low Fat,0.01,Fruits and Vegetables,119.84,OUT045,2002,Medium,Tier 2,Supermarket Type1,1340.26,23
NCI17,12.857645184135976,Low Fat,0.14,Health and Hygiene,95.14,OUT027,1985,Medium,Tier 3,Supermarket Type3,2510.07,40
NCO17,10.0,Low Fat,0.07,Health and Hygiene,118.34,OUT049,1999,Medium,Tier 1,Supermarket Type1,1797.66,26
FDK55,18.5,Low Fat,0.03,Meat,87.72,OUT017,2007,Medium,Tier 2,Supermarket Type1,802.95,18
FDD10,20.6,Regular,0.05,Snack Foods,177.43,OUT017,2007,Medium,Tier 2,Supermarket Type1,1962.78,18
NCH18,9.3,Low Fat,0.04,Household,245.48,OUT013,1987,High,Tier 3,Supermarket Type1,3193.84,38
NCA53,11.395,Low Fat,0.01,Health and Hygiene,48.8,OUT045,2002,Medium,Tier 2,Supermarket Type1,777.65,23
DRJ24,11.8,Low Fat,0.19,Soft Drinks,184.39,OUT010,1998,Medium,Tier 3,Grocery Store,370.18,27
DRN35,8.01,Low Fat,0.07,Hard Drinks,37.95,OUT013,1987,High,Tier 3,Supermarket Type1,826.92,38
FDC47,15.0,Low Fat,0.12,Snack Foods,229.37,OUT018,2009,Medium,Tier 3,Supermarket Type2,5024.13,16
FDN48,13.35,Low Fat,0.07,Baking Goods,93.48,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.56,16
FDR27,12.857645184135976,Regular,0.1,Meat,130.79,OUT027,1985,Medium,Tier 3,Supermarket Type3,3047.37,40
FDS33,12.857645184135976,Regular,0.22,Snack Foods,86.85,OUT019,1985,Small,Tier 1,Grocery Store,354.21,40
DRL11,10.5,Low Fat,0.05,Hard Drinks,157.09,OUT035,2004,Small,Tier 2,Supermarket Type1,2209.12,21
FDQ21,21.25,Low Fat,0.02,Snack Foods,120.48,OUT017,2007,Medium,Tier 2,Supermarket Type1,1938.81,18
FDY37,17.0,Regular,0.03,Canned,142.05,OUT046,1997,Small,Tier 1,Supermarket Type1,3149.23,28
FDS35,9.3,Low Fat,0.11,Breads,63.18,OUT013,1987,High,Tier 3,Supermarket Type1,2002.06,38
DRD60,15.7,Low Fat,0.04,Soft Drinks,183.16,OUT046,1997,Small,Tier 1,Supermarket Type1,5634.67,28
DRP47,15.75,Low Fat,0.14,Hard Drinks,252.84,OUT046,1997,Small,Tier 1,Supermarket Type1,6308.46,28
NCY41,12.857645184135976,Low Fat,0.08,Health and Hygiene,35.25,OUT027,1985,Medium,Tier 3,Supermarket Type3,970.74,40
FDR59,14.5,Regular,0.06,Breads,263.16,OUT049,1999,Medium,Tier 1,Supermarket Type1,2616.59,26
FDM36,12.857645184135976,Regular,0.1,Baking Goods,172.64,OUT019,1985,Small,Tier 1,Grocery Store,344.88,40
NCI42,12.857645184135976,Low Fat,0.01,Household,208.5,OUT027,1985,Medium,Tier 3,Supermarket Type3,3751.12,40
FDA31,7.1,Low Fat,0.11,Fruits and Vegetables,173.81,OUT017,2007,Medium,Tier 2,Supermarket Type1,1211.76,18
FDY33,14.5,Regular,0.0,Snack Foods,159.33,OUT035,2004,Small,Tier 2,Supermarket Type1,2864.27,21
FDV40,17.35,Low Fat,0.01,Frozen Foods,73.1,OUT045,2002,Medium,Tier 2,Supermarket Type1,886.85,23
NCW17,18.0,Low Fat,0.02,Health and Hygiene,128.7,OUT018,2009,Medium,Tier 3,Supermarket Type2,2441.49,16
FDN38,6.615,Regular,0.09,Canned,248.64,OUT013,1987,High,Tier 3,Supermarket Type1,3504.77,38
FDQ11,12.857645184135976,Regular,0.12,Breads,256.4,OUT019,1985,Small,Tier 1,Grocery Store,257.0,40
FDG34,11.5,Regular,0.04,Snack Foods,107.53,OUT045,2002,Medium,Tier 2,Supermarket Type1,325.58,23
NCN14,19.1,Low Fat,0.09,Others,183.76,OUT049,1999,Medium,Tier 1,Supermarket Type1,4777.78,26
FDY46,12.857645184135976,Low Fat,0.05,Snack Foods,188.39,OUT027,1985,Medium,Tier 3,Supermarket Type3,5238.51,40
FDS11,7.05,Regular,0.06,Breads,222.11,OUT017,2007,Medium,Tier 2,Supermarket Type1,4026.76,18
NCA53,12.857645184135976,Low Fat,0.02,Health and Hygiene,47.1,OUT019,1985,Small,Tier 1,Grocery Store,145.81,40
NCN30,16.35,Low Fat,0.03,Household,98.14,OUT010,1998,Medium,Tier 3,Grocery Store,386.16,27
FDW32,18.35,Regular,0.09,Fruits and Vegetables,84.39,OUT046,1997,Small,Tier 1,Supermarket Type1,1116.55,28
NCR42,9.105,Low Fat,0.06,Household,33.39,OUT010,1998,Medium,Tier 3,Grocery Store,33.29,27
FDU33,7.63,Regular,0.13,Snack Foods,47.04,OUT035,2004,Small,Tier 2,Supermarket Type1,1470.09,21
FDN15,12.857645184135976,Low Fat,0.03,Meat,140.32,OUT019,1985,Small,Tier 1,Grocery Store,139.82,40
FDD51,12.857645184135976,Low Fat,0.21,Dairy,44.27,OUT019,1985,Small,Tier 1,Grocery Store,90.55,40
FDF14,7.55,Low Fat,0.03,Canned,152.93,OUT045,2002,Medium,Tier 2,Supermarket Type1,2450.14,23
NCN19,12.857645184135976,Low Fat,0.02,Others,189.55,OUT019,1985,Small,Tier 1,Grocery Store,379.51,40
NCO43,5.5,Low Fat,0.05,Others,100.1,OUT013,1987,High,Tier 3,Supermarket Type1,2125.23,38
FDT19,7.59,Regular,0.15,Fruits and Vegetables,172.91,OUT049,1999,Medium,Tier 1,Supermarket Type1,6231.89,26
DRK12,9.5,Low Fat,0.04,Soft Drinks,31.49,OUT013,1987,High,Tier 3,Supermarket Type1,466.06,38
DRM49,6.11,Regular,0.15,Soft Drinks,44.41,OUT045,2002,Medium,Tier 2,Supermarket Type1,1159.82,23
FDX43,5.655,Low Fat,0.09,Fruits and Vegetables,164.75,OUT017,2007,Medium,Tier 2,Supermarket Type1,1498.05,18
FDS14,7.285,Low Fat,0.05,Dairy,156.53,OUT035,2004,Small,Tier 2,Supermarket Type1,2356.93,21
NCK07,10.65,Low Fat,0.05,Others,165.25,OUT049,1999,Medium,Tier 1,Supermarket Type1,3946.86,26
FDO19,17.7,Regular,0.0,Fruits and Vegetables,46.8,OUT017,2007,Medium,Tier 2,Supermarket Type1,923.46,18
FDH32,12.8,Low Fat,0.08,Fruits and Vegetables,97.14,OUT013,1987,High,Tier 3,Supermarket Type1,2799.69,38
NCZ41,19.85,Low Fat,0.0,Health and Hygiene,126.17,OUT018,2009,Medium,Tier 3,Supermarket Type2,1877.56,16
FDL32,15.7,Regular,0.2,Fruits and Vegetables,111.05,OUT010,1998,Medium,Tier 3,Grocery Store,223.71,27
FDC44,15.6,Low Fat,0.17,Fruits and Vegetables,114.45,OUT017,2007,Medium,Tier 2,Supermarket Type1,2390.89,18
FDQ59,9.8,Regular,0.06,Breads,84.29,OUT013,1987,High,Tier 3,Supermarket Type1,755.02,38
NCO54,19.5,Low Fat,0.01,Household,57.16,OUT013,1987,High,Tier 3,Supermarket Type1,331.57,38
DRH36,16.2,Low Fat,0.03,Soft Drinks,74.07,OUT046,1997,Small,Tier 1,Supermarket Type1,1416.82,28
FDY35,17.6,Regular,0.02,Breads,44.04,OUT035,2004,Small,Tier 2,Supermarket Type1,597.22,21
FDA46,13.6,Low Fat,0.12,Snack Foods,196.21,OUT017,2007,Medium,Tier 2,Supermarket Type1,1944.14,18
NCL18,18.85,Low Fat,0.17,Household,193.11,OUT035,2004,Small,Tier 2,Supermarket Type1,2332.96,21
FDL57,15.1,Regular,0.07,Snack Foods,258.83,OUT049,1999,Medium,Tier 1,Supermarket Type1,5424.94,26
NCP50,17.35,Low Fat,0.0,Others,79.26,OUT018,2009,Medium,Tier 3,Supermarket Type2,966.74,16
FDZ25,12.857645184135976,Regular,0.0,Canned,169.88,OUT019,1985,Small,Tier 1,Grocery Store,339.56,40
FDH24,20.7,Low Fat,0.02,Baking Goods,157.03,OUT046,1997,Small,Tier 1,Supermarket Type1,2199.8,28
FDQ26,13.5,Regular,0.07,Dairy,60.96,OUT017,2007,Medium,Tier 2,Supermarket Type1,533.31,18
NCK17,12.857645184135976,Low Fat,0.0,Health and Hygiene,40.35,OUT019,1985,Small,Tier 1,Grocery Store,79.9,40
FDO46,12.857645184135976,Regular,0.01,Snack Foods,187.39,OUT027,1985,Medium,Tier 3,Supermarket Type3,2836.31,40
FDW50,13.1,Low Fat,0.08,Dairy,168.12,OUT035,2004,Small,Tier 2,Supermarket Type1,2005.39,21
FDD29,12.15,Low Fat,0.02,Frozen Foods,254.77,OUT049,1999,Medium,Tier 1,Supermarket Type1,5073.4,26
FDU26,12.857645184135976,Regular,0.07,Dairy,120.18,OUT019,1985,Small,Tier 1,Grocery Store,357.53,40
FDX04,12.857645184135976,Regular,0.04,Frozen Foods,46.24,OUT027,1985,Medium,Tier 3,Supermarket Type3,814.94,40
FDH31,12.857645184135976,Regular,0.02,Meat,98.1,OUT027,1985,Medium,Tier 3,Supermarket Type3,2777.72,40
FDJ45,12.857645184135976,Low Fat,0.13,Seafood,34.22,OUT019,1985,Small,Tier 1,Grocery Store,173.11,40
FDX55,15.1,Low Fat,0.06,Fruits and Vegetables,216.12,OUT035,2004,Small,Tier 2,Supermarket Type1,5007.48,21
FDR02,16.7,Low Fat,0.02,Dairy,110.59,OUT046,1997,Small,Tier 1,Supermarket Type1,1556.64,28
NCP55,14.65,Low Fat,0.01,Others,55.66,OUT045,2002,Medium,Tier 2,Supermarket Type1,1049.97,23
FDT28,13.3,Low Fat,0.06,Frozen Foods,151.87,OUT017,2007,Medium,Tier 2,Supermarket Type1,1655.18,18
NCJ06,20.1,Low Fat,0.03,Household,118.68,OUT017,2007,Medium,Tier 2,Supermarket Type1,2502.74,18
FDF08,14.3,Regular,0.0,Fruits and Vegetables,89.89,OUT018,2009,Medium,Tier 3,Supermarket Type2,1406.17,16
FDT21,7.42,Low Fat,0.02,Snack Foods,249.71,OUT017,2007,Medium,Tier 2,Supermarket Type1,7719.29,18
FDK22,12.857645184135976,Low Fat,0.03,Snack Foods,214.88,OUT027,1985,Medium,Tier 3,Supermarket Type3,4976.85,40
DRJ11,9.5,Low Fat,0.09,Hard Drinks,188.79,OUT013,1987,High,Tier 3,Supermarket Type1,1701.78,38
FDH27,7.075,Low Fat,0.1,Dairy,141.81,OUT010,1998,Medium,Tier 3,Grocery Store,143.81,27
FDU52,12.857645184135976,Low Fat,0.11,Frozen Foods,157.06,OUT019,1985,Small,Tier 1,Grocery Store,312.93,40
FDK50,7.96,Low Fat,0.0,Canned,160.79,OUT017,2007,Medium,Tier 2,Supermarket Type1,3235.79,18
DRJ01,6.135,Low Fat,0.12,Soft Drinks,160.52,OUT045,2002,Medium,Tier 2,Supermarket Type1,2094.61,23
FDC21,14.6,Regular,0.04,Fruits and Vegetables,109.73,OUT018,2009,Medium,Tier 3,Supermarket Type2,651.15,16
FDX39,14.3,Regular,0.05,Meat,212.46,OUT046,1997,Small,Tier 1,Supermarket Type1,3799.05,28
NCY54,12.857645184135976,Low Fat,0.18,Household,172.14,OUT027,1985,Medium,Tier 3,Supermarket Type3,5000.82,40
